sample_id|body|sql|result_8091.jtl|result_8095.jtl
1682|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889084, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889084,  true, true )|0.130859375|12.662109375
1683|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889085, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889085,  true, true )|3.01171875|12.791015625
1684|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889086, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889086,  true, true )|115.2734375|12.361328125
1685|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889087, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889087,  true, true )|1.060546875|12.8359375
1686|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889088, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889088,  true, true )|0.375|12.830078125
1687|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889089, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889089,  true, true )|0.404296875|13.7890625
1688|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889090, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889090,  true, true )|1.212890625|12.919921875
1689|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889091, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889091,  true, true )|1.40234375|12.81640625
1690|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889092, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889092,  true, true )|1.056640625|12.830078125
1691|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889093, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889093,  true, true )|2.365234375|12.705078125
1692|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889094, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889094,  true, true )|1.267578125|12.396484375
1693|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889095, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889095,  true, true )|0.876953125|12.408203125
1694|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889096, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889096,  true, true )|1.25390625|12.2421875
1695|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889097, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889097,  true, true )|2.033203125|13.439453125
1696|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889098, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889098,  true, true )|3.6171875|12.103515625
1697|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889099, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889099,  true, true )|2.2890625|12.16015625
1698|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889100, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889100,  true, true )|0.1328125|11.9375
1699|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889001, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889001,  true, true )|1.345703125|12.0
1700|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889002, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889002,  true, true )|0.474609375|11.748046875
1701|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889003, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889003,  true, true )|0.78125|12.478515625
1702|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889004, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889004,  true, true )|0.544921875|12.017578125
1703|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889005, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889005,  true, true )|0.556640625|13.189453125
1704|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889006, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889006,  true, true )|0.830078125|11.92578125
1705|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889007, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889007,  true, true )|1.0|12.0
1706|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889008, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889008,  true, true )|1.15625|11.490234375
1707|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889009, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889009,  true, true )|0.48046875|12.125
1708|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889010, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889010,  true, true )|0.9375|12.0625
1709|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889011, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889011,  true, true )|8.240234375|12.015625
1710|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889012, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889012,  true, true )|1.484375|11.9296875
1711|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889013, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889013,  true, true )|3.064453125|12.94921875
1712|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889014, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889014,  true, true )|1.30078125|11.923828125
1713|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889015, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889015,  true, true )|1.55078125|12.22265625
1714|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889016, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889016,  true, true )|0.828125|12.125
1715|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889017, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889017,  true, true )|1.98046875|12.318359375
1716|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889018, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889018,  true, true )|0.865234375|12.017578125
1717|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889019, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889019,  true, true )|0.427734375|11.9921875
1718|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889020, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889020,  true, true )|2.486328125|12.0
1719|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889021, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889021,  true, true )|4900.826171875|12.94921875
1720|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889022, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889022,  true, true )|1244.232421875|14.595703125
1721|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889023, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889023,  true, true )|154.763671875|11.01171875
1722|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889024, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889024,  true, true )|0.498046875|12.150390625
1723|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889025, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889025,  true, true )|1.162109375|12.33984375
1724|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889026, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889026,  true, true )|0.595703125|12.5859375
1725|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889027, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889027,  true, true )|0.5|12.5859375
1726|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889028, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889028,  true, true )|0.5|12.564453125
1727|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889029, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889029,  true, true )|0.373046875|13.85546875
1728|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889030, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889030,  true, true )|0.80078125|12.962890625
1729|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889031, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889031,  true, true )|0.16796875|12.982421875
1730|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889032, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889032,  true, true )|1.763671875|12.740234375
1731|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889033, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889033,  true, true )|0.28515625|12.59765625
1732|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889034, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889034,  true, true )|0.328125|12.037109375
1733|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889035, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889035,  true, true )|29.5859375|12.787109375
1734|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889036, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889036,  true, true )|0.87890625|12.310546875
1735|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889037, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889037,  true, true )|0.8984375|13.853515625
1736|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889038, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889038,  true, true )|1.0|12.98828125
1737|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889039, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889039,  true, true )|0.673828125|12.787109375
1738|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889040, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889040,  true, true )|1.166015625|12.599609375
1739|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889041, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889041,  true, true )|1.24609375|12.287109375
1740|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889042, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889042,  true, true )|0.560546875|12.263671875
1741|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889043, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889043,  true, true )|2.197265625|12.029296875
1742|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889044, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889044,  true, true )|0.201171875|12.962890625
1743|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889045, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889045,  true, true )|0.83203125|12.935546875
1744|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889046, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889046,  true, true )|1.00390625|13.93359375
1745|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889047, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889047,  true, true )|5.478515625|12.150390625
